date,precipitation,snowfall,snowdepth,avgwindspeed,weather,avgtemperature,avgtemperature_comaprision
2011-04-08,0.06,0.0,0.0,5.14,thunder,67.5,more than global average
2011-04-12,0.0,0.0,0.0,12.3,thunder,65.0,more than global average
2011-04-28,0.01,0.0,0.0,15.21,thunder,69.5,more than global average
2011-06-20,0.0,0.0,0.0,6.49,thunder,81.0,more than global average
2011-07-05,0.0,0.0,0.0,3.8,thunder,81.0,more than global average
2011-07-06,0.22,0.0,0.0,6.26,thunder,81.0,more than global average
2011-07-07,0.06,0.0,0.0,5.82,thunder,82.0,more than global average
2011-07-25,0.07,0.0,0.0,4.92,thunder,85.5,more than global average
2011-08-06,4.31,0.0,0.0,5.37,thunder,81.0,more than global average
2017-03-21,0.2,0.0,0.0,5.82,thunder,66.0,more than global average
2015-03-26,0.13,0.0,0.0,10.51,thunder,66.0,more than global average
2017-03-31,0.42,0.0,0.0,10.74,thunder,68.5,more than global average
2015-04-21,0.63,0.0,0.0,4.92,thunder,61.0,less than global average
2015-05-27,0.3,0.0,0.0,6.71,thunder,78.0,more than global average
2015-06-09,0.31,0.0,0.0,7.61,thunder,78.0,more than global average
2017-05-05,1.48,0.0,0.0,15.88,thunder,67.0,more than global average
2015-06-20,0.01,0.0,0.0,9.4,thunder,83.5,more than global average
2015-07-08,0.0,0.0,0.0,6.71,thunder,81.5,more than global average
2017-06-19,0.09,0.0,0.0,11.86,thunder,81.0,more than global average
2017-06-24,0.46,0.0,0.0,7.83,thunder,81.0,more than global average
2015-09-09,0.21,0.0,0.0,6.04,thunder,81.0,more than global average
2015-12-23,1.68,0.0,0.0,9.17,thunder,67.0,more than global average
2012-03-18,0.87,0.0,0.0,2.24,thunder,64.0,more than global average
2012-03-19,0.33,0.0,0.0,1.79,thunder,65.0,more than global average
2012-04-18,0.31,0.0,0.0,7.83,thunder,62.0,less than global average
2016-04-28,0.24,0.0,0.0,5.59,thunder,74.5,more than global average
2016-05-12,0.56,0.0,0.0,3.58,thunder,72.5,more than global average
2012-05-05,1.58,0.0,0.0,4.47,thunder,74.0,more than global average
2012-05-17,0.0,0.0,0.0,6.71,thunder,71.0,more than global average
2016-06-05,0.69,0.0,0.0,10.96,thunder,79.5,more than global average
2016-07-12,0.37,0.0,0.0,3.13,thunder,80.5,more than global average
2012-07-05,0.0,0.0,0.0,5.59,thunder,86.5,more than global average
2016-07-16,1.98,0.0,0.0,6.26,thunder,78.5,more than global average
2012-07-20,0.14,0.0,0.0,6.71,thunder,84.5,more than global average
2016-08-04,1.02,0.0,0.0,6.71,thunder,78.0,more than global average
2012-07-27,0.14,0.0,0.0,6.93,thunder,86.5,more than global average
2016-08-07,0.39,0.0,0.0,4.92,thunder,80.0,more than global average
2012-08-02,0.05,0.0,0.0,5.82,thunder,82.5,more than global average
2012-08-15,0.0,0.0,0.0,4.25,thunder,79.5,more than global average
2012-08-22,0.13,0.0,0.0,3.36,thunder,75.0,more than global average
2012-09-03,0.91,0.0,0.0,3.8,thunder,80.0,more than global average
2018-05-10,0.18,0.0,0.0,9.17,thunder,73.0,more than global average
2018-05-16,0.76,0.0,0.0,6.71,thunder,76.5,more than global average
2018-07-11,0.05,0.0,0.0,3.8,thunder,81.5,more than global average
2018-08-11,0.04,0.0,0.0,4.47,thunder,81.5,more than global average
2018-08-30,0.0,0.0,0.0,6.49,thunder,84.0,more than global average
2018-09-01,0.19,0.0,0.0,4.92,thunder,82.0,more than global average
2018-09-12,0.13,0.0,0.0,5.14,thunder,80.0,more than global average
2017-02-08,0.09,0.0,0.0,5.82,thunder,64.0,more than global average
2018-09-17,1.32,0.0,0.0,11.63,thunder,80.0,more than global average
2017-04-03,0.4,0.0,0.0,9.17,thunder,63.0,less than global average
2017-04-05,0.32,0.0,0.0,6.71,thunder,65.5,more than global average
2017-04-06,0.09,0.0,0.0,15.21,thunder,60.0,less than global average
2017-05-13,0.23,0.0,0.0,4.47,thunder,59.0,less than global average
2017-05-19,0.0,0.0,0.0,8.05,thunder,78.5,more than global average
2017-05-22,0.3,0.0,0.0,8.05,thunder,74.0,more than global average
2017-06-04,0.38,0.0,0.0,5.82,thunder,75.5,more than global average
2017-06-14,0.0,0.0,0.0,5.82,thunder,79.5,more than global average
2017-06-15,0.0,0.0,0.0,3.36,thunder,80.5,more than global average
2013-07-08,0.0,0.0,0.0,5.14,thunder,81.0,more than global average
2017-07-05,0.47,0.0,0.0,2.46,thunder,79.5,more than global average
2017-07-16,0.05,0.0,0.0,5.14,thunder,82.0,more than global average
2013-08-10,0.08,0.0,0.0,6.71,thunder,83.5,more than global average
2019-04-08,1.98,0.0,0.0,8.5,thunder,69.0,more than global average
2017-08-07,0.04,0.0,0.0,10.96,thunder,83.0,more than global average
2017-08-13,0.73,0.0,0.0,6.26,thunder,77.0,more than global average
2019-04-12,0.65,0.0,0.0,9.17,thunder,64.0,more than global average
2019-05-03,0.0,0.0,0.0,8.28,thunder,73.5,more than global average
2017-10-23,1.12,0.0,0.0,10.74,thunder,68.5,more than global average
2019-06-28,1.09,0.0,0.0,3.8,thunder,83.5,more than global average
2019-07-07,0.21,0.0,0.0,6.04,thunder,84.0,more than global average
2019-07-11,0.0,0.0,0.0,9.17,thunder,84.0,more than global average
2019-07-15,0.35,0.0,0.0,4.25,thunder,82.5,more than global average
2019-07-17,0.03,0.0,0.0,8.95,thunder,87.0,more than global average
2019-07-19,0.0,0.0,0.0,6.93,thunder,86.0,more than global average
2019-08-02,0.21,0.0,0.0,5.14,thunder,77.5,more than global average
2019-08-16,0.64,0.0,0.0,3.13,thunder,79.0,more than global average
2019-08-17,0.0,0.0,0.0,4.47,thunder,81.5,more than global average
2019-08-19,0.0,0.0,0.0,6.26,thunder,83.5,more than global average
2018-03-17,0.27,0.0,0.0,6.26,thunder,52.5,less than global average
2018-05-22,0.05,0.0,0.0,5.82,thunder,76.0,more than global average
2018-06-10,0.2,0.0,0.0,4.47,thunder,79.0,more than global average
2020-01-12,0.31,0.0,0.0,9.17,thunder,66.5,more than global average
2018-06-17,0.0,0.0,0.0,5.37,thunder,81.5,more than global average
2018-07-01,0.48,0.0,0.0,5.82,thunder,84.0,more than global average
2018-07-28,0.84,0.0,0.0,4.25,thunder,81.0,more than global average
2018-07-29,0.07,0.0,0.0,4.25,thunder,79.0,more than global average
2018-07-31,0.22,0.0,0.0,5.37,thunder,80.0,more than global average
2018-08-02,0.26,0.0,0.0,7.83,thunder,80.0,more than global average
2018-08-06,0.05,0.0,0.0,2.91,thunder,82.0,more than global average
2018-08-12,0.8,0.0,0.0,2.91,thunder,79.5,more than global average
2018-09-26,0.12,0.0,0.0,5.37,thunder,76.5,more than global average
2018-09-27,0.21,0.0,0.0,4.25,thunder,74.5,more than global average
2020-05-28,0.73,0.0,0.0,6.49,thunder,77.5,more than global average
2014-09-11,0.09,0.0,0.0,5.59,thunder,77.5,more than global average
2020-06-10,0.05,0.0,0.0,11.18,thunder,84.0,more than global average
2020-06-19,0.8,0.0,0.0,5.59,thunder,76.0,more than global average
2014-10-04,0.0,0.0,0.0,7.38,thunder,60.0,less than global average
2020-07-17,0.96,0.0,0.0,6.26,thunder,84.0,more than global average
2020-08-13,0.06,0.0,0.0,3.8,thunder,81.5,more than global average
2014-11-24,0.01,0.0,0.0,13.2,thunder,66.0,more than global average
2019-03-25,0.54,0.0,0.0,7.38,thunder,61.0,less than global average
2019-04-15,0.05,0.0,0.0,10.51,thunder,59.0,less than global average
2019-05-04,0.63,0.0,0.0,7.38,thunder,75.5,more than global average
2015-06-01,0.08,0.0,0.0,6.93,thunder,79.0,more than global average
2015-07-05,0.79,0.0,0.0,6.04,thunder,79.5,more than global average
2015-07-18,0.02,0.0,0.0,7.61,thunder,83.5,more than global average
2019-06-18,0.06,0.0,0.0,9.4,thunder,81.0,more than global average
2015-08-06,1.68,0.0,0.0,2.68,thunder,83.0,more than global average
2015-08-11,0.29,0.0,0.0,7.38,thunder,78.0,more than global average
2019-06-29,0.03,0.0,0.0,4.03,thunder,80.0,more than global average
2019-07-20,0.0,0.0,0.0,5.37,thunder,84.0,more than global average
2019-07-31,0.24,0.0,0.0,3.36,thunder,82.0,more than global average
2019-08-13,0.56,0.0,0.0,7.61,thunder,84.5,more than global average
2015-09-10,0.21,0.0,0.0,6.04,thunder,80.0,more than global average
2019-08-22,0.34,0.0,0.0,6.71,thunder,83.0,more than global average
2015-11-19,1.86,0.0,0.0,6.49,thunder,64.5,more than global average
2020-03-25,0.86,0.0,0.0,7.16,thunder,51.0,less than global average
2016-03-13,0.89,0.0,0.0,6.93,thunder,68.5,more than global average
2016-03-14,1.87,0.0,0.0,3.8,thunder,69.0,more than global average
2020-04-09,0.09,0.0,0.0,10.07,thunder,68.5,more than global average
2020-05-20,1.59,0.0,0.0,13.65,thunder,56.0,less than global average
2020-05-24,0.12,0.0,0.0,4.7,thunder,74.5,more than global average
2016-05-29,1.95,0.0,0.0,5.59,thunder,70.5,more than global average
2016-07-15,1.58,0.0,0.0,6.49,thunder,83.0,more than global average
2016-07-26,0.13,0.0,0.0,7.83,thunder,86.0,more than global average
2020-07-23,0.36,0.0,0.0,6.26,thunder,84.0,more than global average
2020-07-24,0.01,0.0,0.0,6.49,thunder,81.0,more than global average
2016-08-02,0.28,0.0,0.0,4.03,thunder,82.0,more than global average
2020-07-25,0.38,0.0,0.0,4.25,thunder,82.5,more than global average
2020-07-29,0.59,0.0,0.0,5.14,thunder,82.0,more than global average
2020-09-11,0.05,0.0,0.0,4.92,thunder,80.5,more than global average
2020-09-25,1.9,0.0,,5.82,thunder,65.0,more than global average
2017-03-18,0.5,0.0,0.0,7.83,thunder,54.0,less than global average
2020-10-30,0.28,0.0,0.0,6.49,thunder,61.0,less than global average
2020-02-06,2.35,0.0,0.0,9.4,thunder,65.0,more than global average
2020-04-08,0.43,0.0,0.0,6.71,thunder,70.5,more than global average
2014-09-03,0.0,0.0,0.0,4.92,thunder,82.0,more than global average
2015-02-09,0.4,0.0,0.0,6.04,thunder,53.5,less than global average
2015-05-19,1.38,0.0,0.0,4.25,thunder,79.5,more than global average
2015-05-28,0.15,0.0,0.0,4.7,thunder,77.5,more than global average
2009-05-28,0.65,0.0,0.0,5.82,thunder,77.0,more than global average
2015-07-04,0.06,0.0,0.0,8.5,thunder,78.0,more than global average
2009-07-28,0.0,0.0,0.0,6.71,thunder,82.0,more than global average
2010-03-29,1.52,0.0,0.0,3.8,thunder,59.5,less than global average
2016-04-07,0.09,0.0,0.0,14.32,thunder,61.0,less than global average
2016-05-05,0.68,0.0,0.0,4.7,thunder,55.0,less than global average
2016-07-07,0.06,0.0,0.0,7.61,thunder,83.0,more than global average
2016-08-20,0.0,0.0,0.0,2.24,thunder,82.5,more than global average
2016-08-21,0.0,0.0,0.0,6.26,thunder,84.0,more than global average
2016-09-28,0.45,0.0,0.0,5.14,thunder,76.0,more than global average
2017-03-01,0.97,0.0,0.0,17.22,thunder,69.0,more than global average
2017-05-10,0.45,0.0,0.0,3.8,thunder,70.0,more than global average
2017-05-24,0.29,0.0,0.0,5.82,thunder,69.5,more than global average
2017-05-25,0.82,0.0,0.0,11.41,thunder,68.0,more than global average
2017-06-20,0.72,0.0,0.0,4.47,thunder,74.5,more than global average
2017-07-08,0.05,0.0,0.0,6.49,thunder,83.0,more than global average
2017-07-17,0.02,0.0,0.0,4.47,thunder,80.5,more than global average
2017-08-11,1.2,0.0,0.0,4.25,thunder,81.0,more than global average
2017-08-14,0.21,0.0,0.0,3.8,thunder,80.5,more than global average
2017-08-15,0.07,0.0,0.0,2.91,thunder,83.5,more than global average
2017-08-23,0.21,0.0,0.0,5.82,thunder,84.5,more than global average
2018-05-21,0.72,0.0,0.0,4.7,thunder,77.0,more than global average
2018-05-29,0.62,0.0,0.0,4.47,thunder,75.5,more than global average
2018-05-30,0.49,0.0,0.0,5.59,thunder,79.0,more than global average
2018-06-02,0.08,0.0,0.0,4.7,thunder,77.5,more than global average
2018-07-04,0.0,0.0,0.0,5.37,thunder,82.5,more than global average
2018-07-22,1.11,0.0,0.0,5.59,thunder,78.5,more than global average
2018-08-19,1.83,0.0,0.0,6.71,thunder,78.0,more than global average
2018-09-07,0.03,0.0,0.0,2.68,thunder,81.5,more than global average
2018-09-11,0.0,0.0,0.0,2.91,thunder,78.0,more than global average
2019-05-13,1.32,0.0,0.0,3.58,thunder,65.5,more than global average
2019-05-26,0.05,0.0,0.0,5.82,thunder,83.0,more than global average
2019-06-08,0.32,0.0,0.0,9.4,thunder,75.0,more than global average
2019-07-05,0.31,0.0,0.0,4.7,thunder,80.5,more than global average
2019-07-08,0.17,0.0,0.0,4.7,thunder,83.0,more than global average
2019-07-22,0.06,0.0,0.0,12.08,thunder,85.5,more than global average
2019-07-23,1.16,0.0,0.0,5.14,thunder,73.0,more than global average
2019-08-07,0.14,0.0,0.0,6.49,thunder,81.5,more than global average
2019-08-14,0.12,0.0,0.0,6.71,thunder,83.0,more than global average
2020-04-13,0.39,0.0,0.0,15.43,thunder,71.0,more than global average
2020-06-30,0.21,0.0,0.0,3.8,thunder,81.0,more than global average
2020-07-01,0.0,0.0,0.0,3.58,thunder,79.5,more than global average
2020-07-09,0.0,0.0,0.0,7.38,thunder,81.5,more than global average
2020-07-28,1.03,0.0,0.0,5.82,thunder,85.0,more than global average
2020-08-03,1.01,0.0,0.0,5.59,thunder,77.5,more than global average
2020-08-10,0.0,0.0,0.0,4.25,thunder,80.0,more than global average
2020-08-15,1.38,0.0,0.0,3.8,thunder,79.0,more than global average
2020-08-19,1.07,0.0,0.0,3.58,thunder,76.5,more than global average
2009-05-06,0.17,0.0,0.0,6.93,thunder,72.0,more than global average
2009-05-09,0.08,0.0,0.0,12.08,thunder,78.5,more than global average
2009-06-09,0.82,0.0,0.0,7.16,thunder,80.0,more than global average
2009-06-10,0.07,0.0,0.0,4.7,thunder,75.0,more than global average
2009-07-13,0.63,0.0,0.0,3.36,thunder,75.5,more than global average
2009-07-27,0.0,0.0,0.0,7.83,thunder,83.5,more than global average
2009-07-29,0.28,0.0,0.0,10.29,thunder,82.0,more than global average
2009-07-31,0.03,0.0,0.0,12.53,thunder,83.0,more than global average
2009-08-05,0.18,0.0,0.0,5.82,thunder,84.0,more than global average
2009-08-20,0.0,0.0,0.0,6.71,thunder,82.5,more than global average
2009-08-28,0.37,0.0,0.0,4.03,thunder,80.5,more than global average
2010-02-05,1.37,0.0,0.0,11.41,thunder,37.5,less than global average
2010-04-21,0.33,0.0,0.0,2.68,thunder,56.5,less than global average
2010-05-17,2.3,0.0,0.0,8.28,thunder,66.5,more than global average
2010-05-29,0.02,0.0,0.0,5.14,thunder,74.5,more than global average
2010-05-31,0.0,0.0,0.0,9.17,thunder,78.5,more than global average
2010-06-06,0.18,0.0,0.0,10.29,thunder,82.5,more than global average
2010-06-13,1.23,0.0,0.0,5.59,thunder,84.0,more than global average
2010-07-10,0.0,0.0,0.0,4.25,thunder,82.5,more than global average
2010-07-16,0.0,0.0,0.0,9.62,thunder,87.0,more than global average
2010-08-12,0.05,0.0,0.0,4.25,thunder,86.5,more than global average
2010-10-14,1.11,0.0,0.0,4.92,thunder,63.0,less than global average
2010-11-16,0.38,0.0,0.0,8.28,thunder,60.5,less than global average
2011-03-10,0.47,0.0,0.0,9.84,thunder,55.0,less than global average
2011-03-23,0.45,0.0,0.0,6.71,thunder,66.5,more than global average
2011-05-04,0.67,0.0,0.0,5.82,thunder,60.5,less than global average
2011-05-23,0.09,0.0,0.0,7.38,thunder,78.5,more than global average
2011-06-11,0.3,0.0,0.0,6.49,thunder,82.0,more than global average
2011-07-13,0.0,0.0,0.0,3.13,thunder,86.5,more than global average
2011-07-23,0.0,0.0,0.0,7.16,thunder,90.5,more than global average
2011-07-30,2.1,0.0,0.0,4.7,thunder,87.5,more than global average
2011-07-31,1.16,0.0,0.0,2.68,thunder,79.0,more than global average
2011-09-22,0.08,0.0,0.0,2.46,thunder,76.0,more than global average
2012-03-20,1.58,0.0,0.0,3.58,thunder,69.5,more than global average
2012-03-24,0.66,0.0,0.0,4.7,thunder,63.5,less than global average
2012-03-31,0.27,0.0,0.0,6.26,thunder,67.5,more than global average
2012-04-26,0.38,0.0,0.0,9.62,thunder,66.5,more than global average
2012-05-15,0.15,0.0,0.0,4.25,thunder,74.0,more than global average
2012-05-23,0.03,0.0,0.0,4.25,thunder,74.0,more than global average
2012-06-12,0.43,0.0,0.0,7.61,thunder,75.5,more than global average
2012-07-03,0.0,0.0,0.0,2.91,thunder,86.5,more than global average
2012-07-10,0.01,0.0,0.0,3.58,thunder,79.5,more than global average
2012-07-17,0.0,0.0,0.0,4.7,thunder,84.5,more than global average
2012-07-19,0.0,0.0,0.0,9.62,thunder,87.5,more than global average
2012-07-23,0.11,0.0,0.0,5.14,thunder,84.0,more than global average
2012-08-08,0.06,0.0,0.0,5.14,thunder,79.0,more than global average
2012-09-02,1.85,0.0,0.0,3.58,thunder,80.0,more than global average
2012-12-16,0.09,0.0,0.0,5.59,thunder,53.0,less than global average
2012-12-26,1.41,0.0,0.0,9.17,thunder,43.0,less than global average
2013-06-25,0.01,0.0,0.0,8.95,thunder,81.0,more than global average
2014-06-17,0.0,0.0,0.0,7.16,thunder,83.0,more than global average
2015-04-09,0.53,0.0,0.0,5.82,thunder,67.5,more than global average
2015-04-20,0.28,0.0,0.0,11.86,thunder,70.5,more than global average
2015-06-17,0.51,0.0,0.0,3.8,thunder,85.0,more than global average
2015-06-18,2.1,0.0,0.0,5.59,thunder,84.5,more than global average
2015-06-19,0.23,0.0,0.0,4.7,thunder,83.5,more than global average
2015-06-25,0.31,0.0,0.0,5.82,thunder,81.5,more than global average
2015-06-27,0.99,0.0,0.0,8.28,thunder,79.0,more than global average
2015-06-30,0.02,0.0,0.0,6.71,thunder,79.5,more than global average
2015-08-24,0.89,0.0,0.0,3.58,thunder,82.0,more than global average
2015-09-02,0.1,0.0,0.0,3.36,thunder,81.0,more than global average
2016-04-27,0.52,0.0,0.0,7.83,thunder,75.5,more than global average
2016-05-09,0.12,0.0,0.0,1.34,thunder,69.5,more than global average
2016-06-15,0.45,0.0,0.0,3.58,thunder,80.5,more than global average
2016-06-29,0.91,0.0,0.0,4.7,thunder,79.0,more than global average
2016-07-05,0.42,0.0,0.0,6.71,thunder,84.0,more than global average
2016-07-25,0.0,0.0,0.0,8.72,thunder,86.5,more than global average
2017-05-01,0.29,0.0,0.0,15.66,thunder,76.5,more than global average
2017-05-11,0.48,0.0,0.0,4.92,thunder,72.5,more than global average
2017-06-05,1.54,0.0,0.0,6.04,thunder,76.0,more than global average
2017-06-16,2.3,0.0,0.0,4.03,thunder,79.5,more than global average
2017-07-13,0.0,0.0,0.0,8.5,thunder,87.5,more than global average
2017-07-14,0.0,0.0,0.0,9.4,thunder,87.0,more than global average
2017-07-18,0.0,0.0,0.0,5.14,thunder,80.0,more than global average
2017-07-28,0.21,0.0,0.0,7.61,thunder,84.5,more than global average
2017-08-18,0.01,0.0,0.0,7.38,thunder,86.5,more than global average
2017-08-19,0.05,0.0,0.0,2.91,thunder,82.5,more than global average
2017-09-01,1.06,0.0,0.0,7.83,thunder,71.0,more than global average
2017-09-05,0.06,0.0,0.0,8.05,thunder,77.0,more than global average
2017-10-11,1.12,0.0,0.0,8.05,thunder,81.0,more than global average
2018-03-20,1.05,0.0,0.0,8.72,thunder,46.5,less than global average
2018-04-15,3.31,0.0,0.0,12.53,thunder,71.5,more than global average
2018-04-26,0.18,0.0,0.0,3.36,thunder,61.5,less than global average
2018-05-26,0.33,0.0,0.0,8.5,thunder,77.5,more than global average
2018-06-18,0.0,0.0,0.0,4.92,thunder,84.0,more than global average
2018-06-20,0.0,0.0,0.0,4.47,thunder,83.5,more than global average
2018-06-24,0.07,0.0,0.0,7.61,thunder,84.5,more than global average
2018-07-06,0.34,0.0,0.0,3.8,thunder,82.0,more than global average
2018-07-25,0.27,0.0,0.0,3.8,thunder,75.5,more than global average
2018-08-01,0.02,0.0,0.0,9.17,thunder,81.5,more than global average
2018-08-07,0.2,0.0,0.0,6.71,thunder,82.0,more than global average
2018-08-20,0.86,0.0,0.0,4.47,thunder,77.5,more than global average
2018-08-27,0.0,0.0,0.0,4.03,thunder,81.0,more than global average
2018-08-31,0.27,0.0,0.0,3.8,thunder,80.5,more than global average
2018-09-10,0.26,0.0,0.0,4.47,thunder,77.5,more than global average
2019-02-21,0.14,0.0,0.0,4.25,thunder,47.0,less than global average
2019-04-13,0.93,0.0,0.0,5.59,thunder,67.0,more than global average
